datetime,bwfl_id,dma_id,wwmd_id,min,mean,max
2024-09-19 06:45:00,Lodge Causeway PRV,2005,2302,10.582,12.718866,15.385
2024-09-19 06:45:00,wastemeter_2294,2296,2294,,,
2024-09-19 06:45:00,wastemeter_2304,2296,2304,6.5848768416666665,6.5848768416666665,6.5848768416666665
2024-09-19 06:45:00,wastemeter_2287,2296,2287,2.0508772721052635,2.0508772721052635,2.0508772721052635
2024-09-19 06:45:00,wastemeter_2297,2296,2297,,,
2024-09-19 06:45:00,wastemeter_2301,2005,2301,0.95555556,0.95555556,0.95555556
2024-09-19 07:00:00,Stoke Lane PRV,2296,2297,14.667437,17.069431,20.7468
2024-09-19 07:00:00,Woodland Way PRV,2005,"2301, 2332",35.37819,38.0147,41.294487
2024-09-19 07:00:00,Snowden Road DBV,2005_2296,"2293, 2302",0.51392883,2.3805358,4.52581
2024-09-19 07:00:00,New Station Way DBV,2005_2296,"2304, 2301",3.3006458,3.97604,4.65502
2024-09-19 07:00:00,inlet_2296,2296,2297,30.666668,30.666668,30.666668
2024-09-19 07:00:00,inlet_2005,2005,"2301, 2332",38.06667,38.06667,38.06667
2024-09-19 07:00:00,wastemeter_2303,Outside of BWFL,2303,1.3666667,1.3666667,1.3666667
2024-09-19 07:00:00,wastemeter_8315,2296,8315,1.0,1.0,1.0
2024-09-19 07:00:00,wastemeter_2302,2005,2302,12.533334,12.533334,12.533334
2024-09-19 07:00:00,wastemeter_2308,2005_2296,"2293, 2302",2.3833332,2.3833332,2.3833332
2024-09-19 07:00:00,wastemeter_2307,2005_2296,"2304, 2301",3.977778,3.977778,3.977778
2024-09-19 07:00:00,wastemeter_2293,2296,2293,10.111112,10.111112,10.111112
2024-09-19 07:00:00,wastemeter_2332,2005,2332,5.3888893,5.3888893,5.3888893
2024-09-19 07:00:00,Lodge Causeway PRV,2005,2302,11.299,12.7698,15.152
2024-09-19 07:00:00,wastemeter_2294,2296,2294,,,
2024-09-19 07:00:00,wastemeter_2304,2296,2304,6.977469369444445,6.977469369444445,6.977469369444445
2024-09-19 07:00:00,wastemeter_2287,2296,2287,2.0868422236842106,2.0868422236842106,2.0868422236842106
2024-09-19 07:00:00,wastemeter_2297,2296,2297,,,
2024-09-19 07:00:00,wastemeter_2301,2005,2301,1.0222223,1.0222223,1.0222223
2024-09-19 07:15:00,Stoke Lane PRV,2296,2297,15.925822,18.119995,20.610758
2024-09-19 07:15:00,Woodland Way PRV,2005,"2301, 2332",31.882416,36.5234,39.671883
2024-09-19 07:15:00,Snowden Road DBV,2005_2296,"2293, 2302",-2.9157105605306124,-0.9176091625306124,1.069847346834694
2024-09-19 07:15:00,New Station Way DBV,2005_2296,"2304, 2301",3.3460076,3.9653032,4.6388197
2024-09-19 07:15:00,inlet_2296,2296,2297,30.666668,30.666668,30.666668
2024-09-19 07:15:00,inlet_2005,2005,"2301, 2332",36.58889,36.58889,36.58889
2024-09-19 07:15:00,wastemeter_2303,Outside of BWFL,2303,1.2,1.2,1.2
2024-09-19 07:15:00,wastemeter_8315,2296,8315,1.4555556,1.4555556,1.4555556
2024-09-19 07:15:00,wastemeter_2302,2005,2302,12.555556,12.555556,12.555556
2024-09-19 07:15:00,wastemeter_2308,2005_2296,"2293, 2302",1.1968650464285715,1.1968650464285715,1.1968650464285715
2024-09-19 07:15:00,wastemeter_2307,2005_2296,"2304, 2301",3.9555557,3.9555557,3.9555557
2024-09-19 07:15:00,wastemeter_2293,2296,2293,10.3,10.3,10.3
2024-09-19 07:15:00,wastemeter_2332,2005,2332,4.7222223,4.7222223,4.7222223
2024-09-19 07:15:00,Lodge Causeway PRV,2005,2302,11.696,12.801666,13.937
2024-09-19 07:15:00,wastemeter_2294,2296,2294,,,
2024-09-19 07:15:00,wastemeter_2304,2296,2304,7.2179015,7.2179015,7.2179015
2024-09-19 07:15:00,wastemeter_2287,2296,2287,2.289181394736842,2.289181394736842,2.289181394736842
2024-09-19 07:15:00,wastemeter_2297,2296,2297,,,
2024-09-19 07:15:00,wastemeter_2301,2005,2301,1.0555556,1.0555556,1.0555556
2024-09-19 07:30:00,Stoke Lane PRV,2296,2297,14.511556,17.023096,19.896538
2024-09-19 07:30:00,Woodland Way PRV,2005,"2301, 2332",27.776037,32.70399,37.10783
2024-09-19 07:30:00,Snowden Road DBV,2005_2296,"2293, 2302",-1.8779873,1.2284,4.1228414
2024-09-19 07:30:00,New Station Way DBV,2005_2296,"2304, 2301",3.3638284,3.978142,4.6290994
2024-09-19 07:30:00,inlet_2296,2296,2297,28.333334,28.333334,28.333334
2024-09-19 07:30:00,inlet_2005,2005,"2301, 2332",32.77778,32.77778,32.77778
2024-09-19 07:30:00,wastemeter_2303,Outside of BWFL,2303,1.1111112,1.1111112,1.1111112
2024-09-19 07:30:00,wastemeter_8315,2296,8315,1.2444445,1.2444445,1.2444445
2024-09-19 07:30:00,wastemeter_2302,2005,2302,10.088889,10.088889,10.088889
2024-09-19 07:30:00,wastemeter_2308,2005_2296,"2293, 2302",1.3111111,1.3111111,1.3111111
2024-09-19 07:30:00,wastemeter_2307,2005_2296,"2304, 2301",3.966667,3.966667,3.966667
2024-09-19 07:30:00,wastemeter_2293,2296,2293,9.355556,9.355556,9.355556
2024-09-19 07:30:00,wastemeter_2332,2005,2332,4.766667,4.766667,4.766667
2024-09-19 07:30:00,Lodge Causeway PRV,2005,2302,7.984,10.283867,12.618
2024-09-19 07:30:00,wastemeter_2294,2296,2294,,,
2024-09-19 07:30:00,wastemeter_2304,2296,2304,6.999382997222223,6.999382997222223,6.999382997222223
2024-09-19 07:30:00,wastemeter_2287,2296,2287,2.179532260526316,2.179532260526316,2.179532260526316
2024-09-19 07:30:00,wastemeter_2297,2296,2297,,,
2024-09-19 07:30:00,wastemeter_2301,2005,2301,1.1666666,1.1666666,1.1666666
2024-09-19 07:45:00,Stoke Lane PRV,2296,2297,14.520058,16.876368,18.924408
2024-09-19 07:45:00,Woodland Way PRV,2005,"2301, 2332",27.610615,31.511404,35.68714
2024-09-19 07:45:00,Snowden Road DBV,2005_2296,"2293, 2302",-1.3148026,1.3159945,3.9690983
2024-09-19 07:45:00,New Station Way DBV,2005_2296,"2304, 2301",3.3233268,4.004551,4.6874213
2024-09-19 07:45:00,inlet_2296,2296,2297,31.777779,31.777779,31.777779
2024-09-19 07:45:00,inlet_2005,2005,"2301, 2332",31.57778,31.57778,31.57778
2024-09-19 07:45:00,wastemeter_2303,Outside of BWFL,2303,1.0777779,1.0777779,1.0777779
2024-09-19 07:45:00,wastemeter_8315,2296,8315,1.2555556,1.2555556,1.2555556
2024-09-19 07:45:00,wastemeter_2302,2005,2302,10.166667,10.166667,10.166667
2024-09-19 07:45:00,wastemeter_2308,2005_2296,"2293, 2302",1.3555555,1.3555555,1.3555555
2024-09-19 07:45:00,wastemeter_2307,2005_2296,"2304, 2301",4.0,4.0,4.0
2024-09-19 07:45:00,wastemeter_2293,2296,2293,9.422222,9.422222,9.422222
2024-09-19 07:45:00,wastemeter_2332,2005,2332,4.5111113,4.5111113,4.5111113
2024-09-19 07:45:00,Lodge Causeway PRV,2005,2302,8.197,10.466066,13.468
2024-09-19 07:45:00,wastemeter_2294,2296,2294,,,
2024-09-19 07:45:00,wastemeter_2304,2296,2304,6.984259508333333,6.984259508333333,6.984259508333333
2024-09-19 07:45:00,wastemeter_2287,2296,2287,2.106306391891892,2.106306391891892,2.106306391891892
2024-09-19 07:45:00,wastemeter_2297,2296,2297,,,
2024-09-19 07:45:00,wastemeter_2301,2005,2301,1.2555555,1.2555555,1.2555555
2024-09-19 08:00:00,Stoke Lane PRV,2296,2297,14.616421,16.895966,19.100128
2024-09-19 08:00:00,Woodland Way PRV,2005,"2301, 2332",26.197224,30.86434,35.465767
2024-09-19 08:00:00,Snowden Road DBV,2005_2296,"2293, 2302",-1.1545863,1.2244701,3.5677485
2024-09-19 08:00:00,New Station Way DBV,2005_2296,"2304, 2301",3.3573482,4.0002513,4.698762
2024-09-19 08:00:00,inlet_2296,2296,2297,27.222223,27.222223,27.222223
2024-09-19 08:00:00,inlet_2005,2005,"2301, 2332",30.933334,30.933334,30.933334
2024-09-19 08:00:00,wastemeter_2303,Outside of BWFL,2303,1.1222223,1.1222223,1.1222223
2024-09-19 08:00:00,wastemeter_8315,2296,8315,1.4111111,1.4111111,1.4111111
2024-09-19 08:00:00,wastemeter_2302,2005,2302,9.755556,9.755556,9.755556
2024-09-19 08:00:00,wastemeter_2308,2005_2296,"2293, 2302",1.24,1.24,1.24
2024-09-19 08:00:00,wastemeter_2307,2005_2296,"2304, 2301",3.988889,3.988889,3.988889
2024-09-19 08:00:00,wastemeter_2293,2296,2293,9.011111,9.011111,9.011111
2024-09-19 08:00:00,wastemeter_2332,2005,2332,4.477778,4.477778,4.477778
2024-09-19 08:00:00,Lodge Causeway PRV,2005,2302,8.065,10.058857,11.976
2024-09-19 08:00:00,wastemeter_2294,2296,2294,,,
2024-09-19 08:00:00,wastemeter_2304,2296,2304,6.908408697297297,6.908408697297297,6.908408697297297
2024-09-19 08:00:00,wastemeter_2287,2296,2287,2.028947439473684,2.028947439473684,2.028947439473684
2024-09-19 08:00:00,wastemeter_2297,2296,2297,,,
2024-09-19 08:00:00,wastemeter_2301,2005,2301,1.4111111,1.4111111,1.4111111
2024-09-19 08:15:00,Stoke Lane PRV,2296,2297,14.522892,16.696428,19.437397
2024-09-19 08:15:00,Woodland Way PRV,2005,"2301, 2332",28.274738,31.618216,34.39295
2024-09-19 08:15:00,Snowden Road DBV,2005_2296,"2293, 2302",-0.89726925,0.91237766,2.8330193
2024-09-19 08:15:00,New Station Way DBV,2005_2296,"2304, 2301",3.2131624,3.8781416,4.5448556
2024-09-19 08:15:00,inlet_2296,2296,2297,29.666668,29.666668,29.666668
2024-09-19 08:15:00,inlet_2005,2005,"2301, 2332",31.68889,31.68889,31.68889
2024-09-19 08:15:00,wastemeter_2303,Outside of BWFL,2303,1.2111112,1.2111112,1.2111112
2024-09-19 08:15:00,wastemeter_8315,2296,8315,1.4222223,1.4222223,1.4222223
2024-09-19 08:15:00,wastemeter_2302,2005,2302,9.588889,9.588889,9.588889
2024-09-19 08:15:00,wastemeter_2308,2005_2296,"2293, 2302",0.9266666,0.9266666,0.9266666
2024-09-19 08:15:00,wastemeter_2307,2005_2296,"2304, 2301",3.8777778,3.8777778,3.8777778
2024-09-19 08:15:00,wastemeter_2293,2296,2293,9.1,9.1,9.1
2024-09-19 08:15:00,wastemeter_2332,2005,2332,4.455556,4.455556,4.455556
2024-09-19 08:15:00,Lodge Causeway PRV,2005,2302,8.639,10.017867,11.142
2024-09-19 08:15:00,wastemeter_2294,2296,2294,,,
2024-09-19 08:15:00,wastemeter_2304,2296,2304,6.955555778378379,6.955555778378379,6.955555778378379
2024-09-19 08:15:00,wastemeter_2287,2296,2287,1.9277778621052633,1.9277778621052633,1.9277778621052633
2024-09-19 08:15:00,wastemeter_2297,2296,2297,,,
2024-09-19 08:15:00,wastemeter_2301,2005,2301,1.4666667,1.4666667,1.4666667
2024-09-19 08:30:00,Stoke Lane PRV,2296,2297,13.950383,16.395544,18.623981
2024-09-19 08:30:00,Woodland Way PRV,2005,"2301, 2332",27.131376,31.277615,34.60946
2024-09-19 08:30:00,Snowden Road DBV,2005_2296,"2293, 2302",-1.779268,0.77964896,3.0806262
2024-09-19 08:30:00,New Station Way DBV,2005_2296,"2304, 2301",2.9150703,3.7684407,4.4849133
2024-09-19 08:30:00,inlet_2296,2296,2297,29.555555,29.555555,29.555555
2024-09-19 08:30:00,inlet_2005,2005,"2301, 2332",31.38889,31.38889,31.38889
2024-09-19 08:30:00,wastemeter_2303,Outside of BWFL,2303,1.1111112,1.1111112,1.1111112
2024-09-19 08:30:00,wastemeter_8315,2296,8315,0.9666667,0.9666667,0.9666667
2024-09-19 08:30:00,wastemeter_2302,2005,2302,9.966667,9.966667,9.966667
2024-09-19 08:30:00,wastemeter_2308,2005_2296,"2293, 2302",0.86444443,0.86444443,0.86444443
2024-09-19 08:30:00,wastemeter_2307,2005_2296,"2304, 2301",3.7555556,3.7555556,3.7555556
2024-09-19 08:30:00,wastemeter_2293,2296,2293,9.355556,9.355556,9.355556
2024-09-19 08:30:00,wastemeter_2332,2005,2332,4.5111113,4.5111113,4.5111113
2024-09-19 08:30:00,Lodge Causeway PRV,2005,2302,8.114,9.939333,12.158
2024-09-19 08:30:00,wastemeter_2294,2296,2294,,,
2024-09-19 08:30:00,wastemeter_2304,2296,2304,6.581982178378379,6.581982178378379,6.581982178378379
2024-09-19 08:30:00,wastemeter_2287,2296,2287,1.8704679236842108,1.8704679236842108,1.8704679236842108
2024-09-19 08:30:00,wastemeter_2297,2296,2297,,,
2024-09-19 08:30:00,wastemeter_2301,2005,2301,1.5555556,1.5555556,1.5555556
2024-09-19 08:45:00,Stoke Lane PRV,2296,2297,14.148778,16.339094,18.470936
2024-09-19 08:45:00,Woodland Way PRV,2005,"2301, 2332",27.260307,30.726011,33.872356
2024-09-19 08:45:00,Snowden Road DBV,2005_2296,"2293, 2302",-1.8666588,0.5191706,2.2326126
2024-09-19 08:45:00,New Station Way DBV,2005_2296,"2304, 2301",2.9393713,3.798025,4.450892
2024-09-19 08:45:00,inlet_2296,2296,2297,28.111113,28.111113,28.111113
2024-09-19 08:45:00,inlet_2005,2005,"2301, 2332",30.822224,30.822224,30.822224
2024-09-19 08:45:00,wastemeter_2303,Outside of BWFL,2303,1.0222223,1.0222223,1.0222223
2024-09-19 08:45:00,wastemeter_8315,2296,8315,1.1888889,1.1888889,1.1888889
2024-09-19 08:45:00,wastemeter_2302,2005,2302,9.444445,9.444445,9.444445
2024-09-19 08:45:00,wastemeter_2308,2005_2296,"2293, 2302",0.6222222,0.6222222,0.6222222
2024-09-19 08:45:00,wastemeter_2307,2005_2296,"2304, 2301",3.8000002,3.8000002,3.8000002
2024-09-19 08:45:00,wastemeter_2293,2296,2293,9.166667,9.166667,9.166667
2024-09-19 08:45:00,wastemeter_2332,2005,2332,4.166667,4.166667,4.166667
2024-09-19 08:45:00,Lodge Causeway PRV,2005,2302,8.097,9.676933,11.429
2024-09-19 08:45:00,wastemeter_2294,2296,2294,,,
2024-09-19 08:45:00,wastemeter_2304,2296,2304,6.664264567567567,6.664264567567567,6.664264567567567
2024-09-19 08:45:00,wastemeter_2287,2296,2287,1.801754444736842,1.801754444736842,1.801754444736842
2024-09-19 08:45:00,wastemeter_2297,2296,2297,,,
2024-09-19 08:45:00,wastemeter_2301,2005,2301,1.8777778,1.8777778,1.8777778
2024-09-19 09:00:00,Stoke Lane PRV,2296,2297,13.882362,16.337252,18.995262
2024-09-19 09:00:00,Woodland Way PRV,2005,"2301, 2332",27.350317,30.769375,33.92101
2024-09-19 09:00:00,Snowden Road DBV,2005_2296,"2293, 2302",-1.9815614,0.49504307,2.9705787
2024-09-19 09:00:00,New Station Way DBV,2005_2296,"2304, 2301",3.2099223,3.864377,4.5723968
2024-09-19 09:00:00,inlet_2296,2296,2297,30.444445,30.444445,30.444445
2024-09-19 09:00:00,inlet_2005,2005,"2301, 2332",30.833334,30.833334,30.833334
2024-09-19 09:00:00,wastemeter_2303,Outside of BWFL,2303,1.0111111,1.0111111,1.0111111
2024-09-19 09:00:00,wastemeter_8315,2296,8315,0.9666667,0.9666667,0.9666667
2024-09-19 09:00:00,wastemeter_2302,2005,2302,9.244445,9.244445,9.244445
2024-09-19 09:00:00,wastemeter_2308,2005_2296,"2293, 2302",0.6122222,0.6122222,0.6122222
2024-09-19 09:00:00,wastemeter_2307,2005_2296,"2304, 2301",3.8555558,3.8555558,3.8555558
2024-09-19 09:00:00,wastemeter_2293,2296,2293,9.177778,9.177778,9.177778
2024-09-19 09:00:00,wastemeter_2332,2005,2332,4.244445,4.244445,4.244445
2024-09-19 09:00:00,Lodge Causeway PRV,2005,2302,6.944,9.213,10.23
2024-09-19 09:00:00,wastemeter_2294,2296,2294,,,
2024-09-19 09:00:00,wastemeter_2304,2296,2304,6.47777801891892,6.47777801891892,6.47777801891892
2024-09-19 09:00:00,wastemeter_2287,2296,2287,1.6728070894736842,1.6728070894736842,1.6728070894736842
2024-09-19 09:00:00,wastemeter_2297,2296,2297,,,
2024-09-19 09:00:00,wastemeter_2301,2005,2301,2.1666667,2.1666667,2.1666667
2024-09-19 09:15:00,Stoke Lane PRV,2296,2297,13.681134,15.968933,18.839382
2024-09-19 09:15:00,Woodland Way PRV,2005,"2301, 2332",25.377407,29.312033,34.054806
2024-09-19 09:15:00,Snowden Road DBV,2005_2296,"2293, 2302",-2.6305182,-0.53820723,1.8539196
2024-09-19 09:15:00,New Station Way DBV,2005_2296,"2304, 2301",3.0689766,3.8387415,4.582117
2024-09-19 09:15:00,inlet_2296,2296,2297,30.333334,30.333334,30.333334
2024-09-19 09:15:00,inlet_2005,2005,"2301, 2332",29.377779,29.377779,29.377779
2024-09-19 09:15:00,wastemeter_2303,Outside of BWFL,2303,0.72222227,0.72222227,0.72222227
2024-09-19 09:15:00,wastemeter_8315,2296,8315,1.3111112,1.3111112,1.3111112
2024-09-19 09:15:00,wastemeter_2302,2005,2302,8.077778,8.077778,8.077778
2024-09-19 09:15:00,wastemeter_2308,2005_2296,"2293, 2302",0.12,0.12,0.12
2024-09-19 09:15:00,wastemeter_2307,2005_2296,"2304, 2301",3.8333335,3.8333335,3.8333335
2024-09-19 09:15:00,wastemeter_2293,2296,2293,8.6888895,8.6888895,8.6888895
2024-09-19 09:15:00,wastemeter_2332,2005,2332,4.0,4.0,4.0
2024-09-19 09:15:00,Lodge Causeway PRV,2005,2302,5.658,8.210733,10.929
2024-09-19 09:15:00,wastemeter_2294,2296,2294,0.011111111,0.011111111,0.011111111
2024-09-19 09:15:00,wastemeter_2304,2296,2304,6.4363366351351345,6.4363366351351345,6.4363366351351345
2024-09-19 09:15:00,wastemeter_2287,2296,2287,1.6985380763157891,1.6985380763157891,1.6985380763157891
2024-09-19 09:15:00,wastemeter_2297,2296,2297,,,
2024-09-19 09:15:00,wastemeter_2301,2005,2301,2.3333333,2.3333333,2.3333333
2024-09-19 09:30:00,Stoke Lane PRV,2296,2297,14.415193,16.262053,18.728848
2024-09-19 09:30:00,Woodland Way PRV,2005,"2301, 2332",26.569424,30.240213,33.787212
2024-09-19 09:30:00,Snowden Road DBV,2005_2296,"2293, 2302",-1.470164,0.5505763,2.4510894
2024-09-19 09:30:00,New Station Way DBV,2005_2296,"2304, 2301",3.0446756,3.8416622,4.5448556
2024-09-19 09:30:00,inlet_2296,2296,2297,28.777779,28.777779,28.777779
2024-09-19 09:30:00,inlet_2005,2005,"2301, 2332",30.311111,30.311111,30.311111
2024-09-19 09:30:00,wastemeter_2303,Outside of BWFL,2303,0.8,0.8,0.8
2024-09-19 09:30:00,wastemeter_8315,2296,8315,1.2777778,1.2777778,1.2777778
2024-09-19 09:30:00,wastemeter_2302,2005,2302,9.244445,9.244445,9.244445
2024-09-19 09:30:00,wastemeter_2308,2005_2296,"2293, 2302",0.63777775,0.63777775,0.63777775
2024-09-19 09:30:00,wastemeter_2307,2005_2296,"2304, 2301",3.8333335,3.8333335,3.8333335
2024-09-19 09:30:00,wastemeter_2293,2296,2293,9.200001,9.200001,9.200001
2024-09-19 09:30:00,wastemeter_2332,2005,2332,4.566667,4.566667,4.566667
2024-09-19 09:30:00,Lodge Causeway PRV,2005,2302,7.692,9.515357,11.429
2024-09-19 09:30:00,wastemeter_2294,2296,2294,0.08888889,0.08888889,0.08888889
2024-09-19 09:30:00,wastemeter_2304,2296,2304,6.327928186486486,6.327928186486486,6.327928186486486
2024-09-19 09:30:00,wastemeter_2287,2296,2287,1.664327552631579,1.664327552631579,1.664327552631579
2024-09-19 09:30:00,wastemeter_2297,2296,2297,,,
2024-09-19 09:30:00,wastemeter_2301,2005,2301,2.5777779,2.5777779,2.5777779
2024-09-19 09:45:00,Stoke Lane PRV,2296,2297,14.0750885,16.56681,19.664133
2024-09-19 09:45:00,Woodland Way PRV,2005,"2301, 2332",26.929462,30.371151,35.516853
2024-09-19 09:45:00,Snowden Road DBV,2005_2296,"2293, 2302",-0.88594085,1.0890418,4.6099634
2024-09-19 09:45:00,New Station Way DBV,2005_2296,"2304, 2301",3.2180226,3.9451406,4.7327833
2024-09-19 09:45:00,inlet_2296,2296,2297,29.444445,29.444445,29.444445
2024-09-19 09:45:00,inlet_2005,2005,"2301, 2332",30.433334,30.433334,30.433334
2024-09-19 09:45:00,wastemeter_2303,Outside of BWFL,2303,0.75555557,0.75555557,0.75555557
2024-09-19 09:45:00,wastemeter_8315,2296,8315,1.2,1.2,1.2
2024-09-19 09:45:00,wastemeter_2302,2005,2302,9.933333,9.933333,9.933333
2024-09-19 09:45:00,wastemeter_2308,2005_2296,"2293, 2302",1.1066667,1.1066667,1.1066667
2024-09-19 09:45:00,wastemeter_2307,2005_2296,"2304, 2301",3.9333334,3.9333334,3.9333334
2024-09-19 09:45:00,wastemeter_2293,2296,2293,9.466667,9.466667,9.466667
2024-09-19 09:45:00,wastemeter_2332,2005,2332,4.366667,4.366667,4.366667
2024-09-19 09:45:00,Lodge Causeway PRV,2005,2302,8.299,10.230933,13.514
2024-09-19 09:45:00,wastemeter_2294,2296,2294,,,
2024-09-19 09:45:00,wastemeter_2304,2296,2304,6.2540543702702704,6.2540543702702704,6.2540543702702704
2024-09-19 09:45:00,wastemeter_2287,2296,2287,1.7301170289473682,1.7301170289473682,1.7301170289473682
2024-09-19 09:45:00,wastemeter_2297,2296,2297,,,
2024-09-19 09:45:00,wastemeter_2301,2005,2301,2.5333333,2.5333333,2.5333333
2024-09-19 10:00:00,Stoke Lane PRV,2296,2297,13.462901,16.098747,18.198853
2024-09-19 10:00:00,Woodland Way PRV,2005,"2301, 2332",25.248474,28.80364,33.44177
2024-09-19 10:00:00,Snowden Road DBV,2005_2296,"2293, 2302",-1.8925524,0.32071617,2.6533828
2024-09-19 10:00:00,New Station Way DBV,2005_2296,"2304, 2301",3.3168466,3.9555855,4.596698
2024-09-19 10:00:00,inlet_2296,2296,2297,33.22222,33.22222,33.22222
2024-09-19 10:00:00,inlet_2005,2005,"2301, 2332",28.866669,28.866669,28.866669
2024-09-19 10:00:00,wastemeter_2303,Outside of BWFL,2303,0.7111111,0.7111111,0.7111111
2024-09-19 10:00:00,wastemeter_8315,2296,8315,1.2888889,1.2888889,1.2888889
2024-09-19 10:00:00,wastemeter_2302,2005,2302,9.200001,9.200001,9.200001
2024-09-19 10:00:00,wastemeter_2308,2005_2296,"2293, 2302",0.4522222,0.4522222,0.4522222
2024-09-19 10:00:00,wastemeter_2307,2005_2296,"2304, 2301",3.9555557,3.9555557,3.9555557
2024-09-19 10:00:00,wastemeter_2293,2296,2293,9.044445,9.044445,9.044445
2024-09-19 10:00:00,wastemeter_2332,2005,2332,4.188889,4.188889,4.188889
2024-09-19 10:00:00,Lodge Causeway PRV,2005,2302,7.117,9.26,10.61
2024-09-19 10:00:00,wastemeter_2294,2296,2294,,,
2024-09-19 10:00:00,wastemeter_2304,2296,2304,6.259459759459459,6.259459759459459,6.259459759459459
2024-09-19 10:00:00,wastemeter_2287,2296,2287,1.7138138756756756,1.7138138756756756,1.7138138756756756
2024-09-19 10:00:00,wastemeter_2297,2296,2297,,,
2024-09-19 10:00:00,wastemeter_2301,2005,2301,2.511111,2.511111,2.511111
2024-09-19 10:15:00,Stoke Lane PRV,2296,2297,13.352367,15.575302,18.091152
2024-09-19 10:15:00,Woodland Way PRV,2005,"2301, 2332",23.715881,26.554184,29.76841
2024-09-19 10:15:00,Snowden Road DBV,2005_2296,"2293, 2302",-3.2519634,-0.6391993,1.3845992
2024-09-19 10:15:00,New Station Way DBV,2005_2296,"2304, 2301",3.3865094,3.959584,4.6112785
2024-09-19 10:15:00,inlet_2296,2296,2297,29.222223,29.222223,29.222223
2024-09-19 10:15:00,inlet_2005,2005,"2301, 2332",26.622223,26.622223,26.622223
2024-09-19 10:15:00,wastemeter_2303,Outside of BWFL,2303,0.9111112,0.9111112,0.9111112
2024-09-19 10:15:00,wastemeter_8315,2296,8315,1.4222223,1.4222223,1.4222223
2024-09-19 10:15:00,wastemeter_2302,2005,2302,7.7555556,7.7555556,7.7555556
2024-09-19 10:15:00,wastemeter_2308,2005_2296,"2293, 2302",0.08333333,0.08333333,0.08333333
2024-09-19 10:15:00,wastemeter_2307,2005_2296,"2304, 2301",3.9555557,3.9555557,3.9555557
2024-09-19 10:15:00,wastemeter_2293,2296,2293,8.833334,8.833334,8.833334
2024-09-19 10:15:00,wastemeter_2332,2005,2332,4.166667,4.166667,4.166667
2024-09-19 10:15:00,Lodge Causeway PRV,2005,2302,6.579,8.091667,9.95
2024-09-19 10:15:00,wastemeter_2294,2296,2294,,,
2024-09-19 10:15:00,wastemeter_2304,2296,2304,6.086419997222222,6.086419997222222,6.086419997222222
2024-09-19 10:15:00,wastemeter_2287,2296,2287,1.7441521184210529,1.7441521184210529,1.7441521184210529
2024-09-19 10:15:00,wastemeter_2297,2296,2297,,,
2024-09-19 10:15:00,wastemeter_2301,2005,2301,2.6222222,2.6222222,2.6222222
2024-09-19 10:30:00,Stoke Lane PRV,2296,2297,13.3353615,15.718953,18.07698
2024-09-19 10:30:00,Woodland Way PRV,2005,"2301, 2332",23.54316,26.837011,31.646444
2024-09-19 10:30:00,Snowden Road DBV,2005_2296,"2293, 2302",-2.292284,-0.16276295,1.8344995
2024-09-19 10:30:00,New Station Way DBV,2005_2296,"2304, 2301",3.2488039,3.929698,4.606418
2024-09-19 10:30:00,inlet_2296,2296,2297,27.88889,27.88889,27.88889
2024-09-19 10:30:00,inlet_2005,2005,"2301, 2332",26.900002,26.900002,26.900002
2024-09-19 10:30:00,wastemeter_2303,Outside of BWFL,2303,0.70000005,0.70000005,0.70000005
2024-09-19 10:30:00,wastemeter_8315,2296,8315,1.0888889,1.0888889,1.0888889
2024-09-19 10:30:00,wastemeter_2302,2005,2302,8.355556,8.355556,8.355556
2024-09-19 10:30:00,wastemeter_2308,2005_2296,"2293, 2302",0.17777777,0.17777777,0.17777777
2024-09-19 10:30:00,wastemeter_2307,2005_2296,"2304, 2301",3.9222224,3.9222224,3.9222224
2024-09-19 10:30:00,wastemeter_2293,2296,2293,8.855556,8.855556,8.855556
2024-09-19 10:30:00,wastemeter_2332,2005,2332,3.6222224,3.6222224,3.6222224
2024-09-19 10:30:00,Lodge Causeway PRV,2005,2302,7.273,8.761642,11.331
2024-09-19 10:30:00,wastemeter_2294,2296,2294,,,
2024-09-19 10:30:00,wastemeter_2304,2296,2304,6.239639875675676,6.239639875675676,6.239639875675676
2024-09-19 10:30:00,wastemeter_2287,2296,2287,1.747660884210526,1.747660884210526,1.747660884210526
2024-09-19 10:30:00,wastemeter_2297,2296,2297,,,
2024-09-19 10:30:00,wastemeter_2301,2005,2301,2.7222223,2.7222223,2.7222223
2024-09-19 10:45:00,Stoke Lane PRV,2296,2297,13.097289,15.413986,17.425116
2024-09-19 10:45:00,Woodland Way PRV,2005,"2301, 2332",23.309622,27.29259,29.96789
2024-09-19 10:45:00,Snowden Road DBV,2005_2296,"2293, 2302",-2.7470393,-0.24320681,2.1533136
2024-09-19 10:45:00,New Station Way DBV,2005_2296,"2304, 2301",3.3379073,3.9374454,4.6080384
2024-09-19 10:45:00,inlet_2296,2296,2297,29.88889,29.88889,29.88889
2024-09-19 10:45:00,inlet_2005,2005,"2301, 2332",27.366667,27.366667,27.366667
2024-09-19 10:45:00,wastemeter_2303,Outside of BWFL,2303,0.9888889,0.9888889,0.9888889
2024-09-19 10:45:00,wastemeter_8315,2296,8315,1.2555556,1.2555556,1.2555556
2024-09-19 10:45:00,wastemeter_2302,2005,2302,7.2222223,7.2222223,7.2222223
